year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,brand
۱۳۹۴ - ۲۰۱۵,۱۴۰۰۰۰,"۲,۲۷۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4/gaGpErck?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGpErck_N,jac_s5
۱۴۰۰ - ۲۰۲۱,۲۲۰۰۰,"۳,۷۰۰,۰۰۰,۰۰۰ تومان",۲ ماه,اتوماتیک,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4/gaGpVHsw?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGpVHsw_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۵۰۰۰۰,"۲,۵۹۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%DB%B2%DB%B0%DB%B0%DB%B0-%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaGBxvA-?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGBxvA-_N,jac_s5
۱۳۹۸ - ۲۰۱۹,۷۵۰۰۰,"۳,۰۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF-%DB%B7%DB%B5-%D9%87%D8%B2%D8%A7%D8%B1/gaG9jJur?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaG9jJur_N,jac_s5
۱۳۹۹ - ۲۰۲۰,۵۴۰۰۰,"۱۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%AF%D9%84-99/gaEhsBNe?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEhsBNe_N,jac_s5
۱۴۰۰ - ۲۰۲۱,۱۰۰۰۰۰,"۳,۰۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B0-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%DB%B2%DB%B0%DB%B0%DB%B0-%D9%85%D8%B4%DA%A9%DB%8C/gaFtC4cS?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFtC4cS_N,jac_s5
۱۳۹۹ - ۲۰۲۰,۹۰۰۰۰,"۲,۹۵۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%DB%B2%DB%B0%DB%B0%DB%B0/gaE59dHu?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaE59dHu_N,jac_s5
۱۴۰۲ - ۲۰۲۳,۵۰۰۰۰,"۳,۴۶۰,۰۰۰,۰۰۰ تومان",۷ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-5-1402/gaGRAU_V?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGRAU_V_N,jac_s5
۱۳۹۵ - ۲۰۱۶,۱۷۷۰۰۰,"۱,۵۸۰,۰۰۰,۰۰۰ تومان",۵ ماه,اتوماتیک,,سالم,تصادفی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D8%AA%D8%B5%D8%A7%D8%AF%D9%81%DB%8C-%D9%81%D8%B1%D9%88%D8%B4%DB%8C-%DB%8C%D8%A7-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87/gapUx3j3?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gapUx3j3_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۷۵۰۰۰,"۲,۳۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaFxRxZm?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFxRxZm_N,jac_s5
۱۳۹۸ - ۲۰۱۹,۱۳۰۰۰۰,"۲,۸۹۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/jac-s5/gaEFOnU5?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEFOnU5_N,jac_s5
۱۴۰۳ - ۲۰۲۴,۲۲۸۰۰,"۳,۶۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5%D9%85%D8%AF%D9%841403/gaExeEPz?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaExeEPz_N,jac_s5
۱۴۰۰ - ۲۰۲۱,۵۳۰۰۰,"۳,۰۵۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88-%D9%81%DB%8C%D8%B3-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%B5%D9%81%D8%B1-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF/ga7AshRq?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_ga7AshRq_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۷۵۰۰۰,"۲,۶۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AC%DA%A9s5-%D9%85%D8%AF%D9%84%DB%B9%DB%B6/gaEd9FMj?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEd9FMj_N,jac_s5
۱۴۰۲ - ۲۰۲۳,۲۸۰۰۰,"۳,۸۸۰,۰۰۰,۰۰۰ تومان",۷ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%AC%DA%A9-s5-%D8%A8%D8%B3%DB%8C%D8%A7%D8%B1-%D8%AA%D9%85%DB%8C%D8%B2-%D9%88-%D8%B4%DB%8C%DA%A9/gaFdRX-Q?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFdRX-Q_N,jac_s5
۱۴۰۰ - ۲۰۲۱,۸۸۰۰۰,"۳,۲۵۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D8%B1%D8%AD%D8%AF/gaFlHYbY?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFlHYbY_N,jac_s5
۱۳۹۹ - ۲۰۲۰,۱۶۰۰۰۰,"۳,۰۰۰,۰۰۰,۰۰۰ تومان",۵ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-99/gakYPFeJ?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gakYPFeJ_N,jac_s5
۱۴۰۱ - ۲۰۲۲,۴۴۰۰۰,"۳,۳۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5-%D9%86%DB%8C%D9%88/gaBNiPaE?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaBNiPaE_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۱۲۰۰۰۰,"۲,۴۰۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AF%D9%86%D8%AF%D9%87/gaF1TjWG?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF1TjWG_N,jac_s5
۱۳۹۹ - ۲۰۲۰,۱۰۳۰۰۰,"۳,۶۷۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%D9%81%D8%A7%DB%8C%D9%88-%D9%85%D9%88%D8%AA%D9%88%D8%B1-2000-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-99/gatEQqjd?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gatEQqjd_N,jac_s5
۱۴۰۱ - ۲۰۲۲,۹۰۰۰۰,"۳,۰۹۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88-%D9%81%DB%8C%D8%B3-%D8%AF%D8%B1-%D8%AD%D8%AF-%D8%AE%D8%B4%DA%A9/gaEVfRzA?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEVfRzA_N,jac_s5
۱۴۰۲ - ۲۰۲۳,۹۰۰۰,"۳,۹۵۰,۰۰۰,۰۰۰ تومان",,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9s5%D9%86%DB%8C%D9%88-%D9%81%DB%8C%D8%B3-1500-%D8%B3%DB%8C-%D8%B3%DB%8C-%D8%AA%D9%88%D8%B1%D8%A8%D9%88-%D8%B4%D8%A7%D8%B1%DA%98/gaF5fxxM?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF5fxxM_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۴۰۰۰۰,"۲,۷۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaqIJHdy?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaqIJHdy_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۳۲۰۰۰۰,"۱,۹۴۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D8%AC%DA%A9-%D8%A7%D8%B3%DB%B5-%D8%AF%D9%86%D8%AF%D9%87-%D9%85%D8%AF%D9%84%DB%B1%DB%B3%DB%B9%DB%B4/gaf8-P5i?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaf8-P5i_N,jac_s5
۱۴۰۲ - ۲۰۲۳,۶۱۸۰۰,"۳,۳۰۰,۰۰۰,۰۰۰ تومان",۹ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88%D9%81%DB%8C%D8%B3-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D9%85%D8%B4%DA%A9%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%A8%D8%A7-%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B7/gaGV1Vgd?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGV1Vgd_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۵۰۰۰۰,"۲,۷۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaFNDv6w?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFNDv6w_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۱۵۰۰۰۰,"۲,۴۷۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-5/gaCx3Mn8?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaCx3Mn8_N,jac_s5
۱۴۰۰ - ۲۰۲۱,۷۸۰۰,"۳,۶۵۰,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%D9%81%D8%A7%DB%8C%D9%88-%DB%B1%DB%B4%DB%B0%DB%B0-%D9%86%DB%8C%D9%88%D9%81%DB%8C%D8%B3/gaGxzFkg?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGxzFkg_N,jac_s5
۱۳۹۵ - ۲۰۱۶,۱۹۰۰۰۰,"۲,۵۷۰,۰۰۰,۰۰۰ تومان",۱ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF/gaGlFU5e?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGlFU5e_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۰۰۰۰۰,"۳,۰۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%A8%D8%B1%D8%AC%DB%B1%DB%B2-%D8%B3%D8%A7%D9%84%DB%B9%DB%B6/gaDA21Sn?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaDA21Sn_N,jac_s5
,,,,,,,,,https://divar.ir/v/%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1-%D8%AA%D8%B1%DB%8C%D9%86-%D8%AC%DA%A9-s5-%D8%AF%D8%B1-%D8%A7%D8%B1%D9%88%D9%85%DB%8C%D9%87/gaFRQRxE?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFRQRxE_N,jac_s5
۱۳۹۸ - ۲۰۱۹,۶۵۰۰۰,"۲,۸۵۰,۰۰۰ تومان",,,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-5/gaFhmomm?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFhmomm_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۱۴۰۰۰۰,"۲,۳۰۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaF1CXQV?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaF1CXQV_N,jac_s5
۱۳۹۹ - ۲۰۲۰,۱۱۰۰۰۰,"۲,۹۰۰,۰۰۰,۰۰۰ تومان",۳ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84%DB%B9%DB%B9/gaExcGdB?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaExcGdB_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۱۶۰۰۰,"۲,۴۲۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-96-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%D9%88%D8%A7%D9%82%D8%B9%DB%8C-%D9%81%D9%86%DB%8C-%D8%B3%D8%A7%D9%84%D9%852000%D8%AA%D9%88%D8%B1%D8%A8%D9%88/gaCF6Tj2?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaCF6Tj2_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۱۹۰۰۰۰,"۲,۴۹۶,۰۰۰,۰۰۰ تومان",,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5/gaG9ViEk?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaG9ViEk_N,jac_s5
۱۳۹۵ - ۲۰۱۶,۱۶۰۰۰۰,"۲,۳۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaGFKrRZ?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGFKrRZ_N,jac_s5
۱۳۹۵ - ۲۰۱۶,۱۵۰۰۰۰,"۲,۵۷۰,۰۰۰,۰۰۰ تومان",۷ ماه,اتوماتیک,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-s5/gaHp2Thc?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaHp2Thc_N,jac_s5
۱۴۰۲ - ۲۰۲۳,۱۱۰,"۳,۱۹۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-s-%D9%86%DB%8C%D9%88-%D9%81%DB%8C%D8%B3/gaFF2DAe?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFF2DAe_N,jac_s5
۱۴۰۰ - ۲۰۲۱,۸۰۰۰۰,"۳,۲۰۰,۰۰۰,۰۰۰ تومان",۹ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9/gaEJne5K?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEJne5K_N,jac_s5
۱۳۹۸ - ۲۰۱۹,۹۵۰۰۰,"۲,۹۵۰,۰۰۰,۰۰۰ تومان",۲ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%B4%DA%A9%DB%8C-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%B9%DB%B8/gaGR3621?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGR3621_N,jac_s5
۱۳۹۸ - ۲۰۱۹,۶۰۵۰۰,"۳,۱۸۰,۰۰۰,۰۰۰ تومان",,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C-%D8%AA%D8%B1%DB%8C%D9%86-%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%DB%B9%DB%B8-%D9%85%D9%88%D8%AA%D9%88%D8%B1-%DB%B2%DB%B0%DB%B0%DB%B0-%D8%AA%D9%88%D8%B1%D8%A8%D9%88/gaEpvkP1?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEpvkP1_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۲۳۰۰۰۰,"۲,۴۸۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B6-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%D8%AF%D9%86%D8%AF%D9%87-%D9%82%DB%8C%D9%85%D8%AA-%D9%85%D9%82%D8%B7%D9%88%D8%B9-%D9%81%D9%82%D8%B7-%D8%A7%D9%85%D8%B1%D9%88%D8%B2/gaCRBRe1?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaCRBRe1_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۹۰۰۰۰,"۲,۴۷۰,۰۰۰,۰۰۰ تومان",۷ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%D9%81%D8%A7%DB%8C%D9%88/gaGBjfq5?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaGBjfq5_N,jac_s5
۱۴۰۱ - ۲۰۲۲,۱۸۰۰۰,"۳,۳۱۰,۰۰۰,۰۰۰ تومان",۶ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%86%DB%8C%D9%88%D9%81%DB%8C%D8%B3-%DB%B1%DB%B4%DB%B0%DB%B1-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF/gaEZ0TpA?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEZ0TpA_N,jac_s5
۱۳۹۸ - ۲۰۱۹,۹۶۰۰۰,"۲,۶۸۰,۰۰۰,۰۰۰ تومان",۴ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D8%AA%D9%88%D8%B1%D8%A8%D9%88-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B2-%D9%84%DB%8C%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D8%B1%DB%8C/gayoqCzs?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gayoqCzs_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۵۲۰۰۰,"۲,۶۰۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s%DB%B5-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%D8%B2%DB%8C%D8%B1-%D9%82%DB%8C%D9%85%D8%AA-%D9%81%D9%88%D8%B1%DB%8C-%D9%81%D9%88%D8%B1%DB%8C/ga349ukd?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_ga349ukd_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۳۹۰۰۰,"۲,۷۰۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5/gaEJkTJA?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEJkTJA_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۱۳۰۰۰۰,"۲,۴۰۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5-%D9%85%D8%AF%D9%84-94/gaE9uTob?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaE9uTob_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۲۳۰۰۰۰,"۲,۴۰۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۵ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D9%85%D8%B4%DA%A9%DB%8C/gaFV0eHw?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaFV0eHw_N,jac_s5
۱۳۹۶ - ۲۰۱۷,۱۷۲۰۰۰,"۱۰۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-%D8%A7%D8%B3-%DB%B5-%D8%AA%D9%85%DB%8C%D8%B2-%D8%AF%D9%86%D8%AF%D9%87/gaEZc1xX?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEZc1xX_N,jac_s5
۱۳۹۴ - ۲۰۱۵,۶۹۰۰۰,"۲,۵۸۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AC%DA%A9-s5%D9%85%D8%AF%D9%84-94%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D9%88%D8%A8%DB%8C%D8%B6%D8%B1%D8%A8%D9%87-%DA%A9%D8%A7%D8%B1%D9%85%D9%86%D8%AF%DB%8C-%DA%A9%D9%85%DA%A9%D8%A7%D8%B1/gaEhfcVi?tracker_session_id=4bb6204b-02a6-4764-a1da-93389a9493c2_gaEhfcVi_N,jac_s5
