brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url
کوییک دنده‌ای R,۱۴۰۱ - ۲۰۲۲,۵۰۰۰۰,"۹۴۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A7%D8%B1-1401-%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/gaHpG0gS?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHpG0gS_N
کوییک RS,۱۴۰۲ - ۲۰۲۳,۲۰۰۰۰,"۱,۰۲۵,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9r%D9%85%D8%AF%D9%84%DB%B4%DB%B0%DB%B2%D9%81%D9%88%D9%84%DB%B2%DB%B0%D9%87%D8%B2%D8%A7%D8%B1%DA%A9%D8%A7%D8%B1%D9%88%D8%A7%D9%82%D8%B9%DB%8C-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%A7%D8%A8%D8%AD%D9%87/gaHxWrKD?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHxWrKD_N
کوییک GXR تیپ L,۱۴۰۳ - ۲۰۲۴,۱۹۰۰۰,"۱,۰۸۰,۰۰۰,۰۰۰ تومان",۸ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AE%D9%88%D9%86%DA%AF%DB%8C-%D8%A7%D8%B3%D9%81%D9%86%D8%AF-%DB%B1%DB%B4%DB%B0%DB%B3/gaHJFK6y?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHJFK6y_N
کوییک GXR تیپ L,۱۴۰۵ - ۲۰۲۶,۵۴,"۱,۲۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-gxr-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%AE%D8%B4%DA%A9/gaHFmq2-?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHFmq2-_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۱۰۳۰۰۰,"۹۳۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9%DB%B4%DB%B0%DB%B1%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/ga6sfYFn?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga6sfYFn_N
کوییک GX تیپ L,۱۴۰۴ - ۲۰۲۵,۰,"۱,۱۶۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DA%A9-gx-%D8%B5%D9%81%D8%B1-%DB%B1%DB%B4%DB%B0%DB%B4/gaGVQjbB?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGVQjbB_N
کوییک دنده‌ای S,۱۴۰۳ - ۲۰۲۴,۲۳۰۰۰,"۱,۱۹۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%81%D8%B1%D9%88%D8%B4-%D8%AF%D8%A7%D8%B1%D9%85/gaHF1cn4?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHF1cn4_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۱۹۳۰۰,"۱,۰۰۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%B3%D8%A7%D8%AF%D9%87-%DB%B4%DB%B0%DB%B1-%D8%B9%D8%AA%DB%8C%D9%82%D9%87/gaykD-mV?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaykD-mV_N
کوییک دنده‌ای R,۱۴۰۲ - ۲۰۲۳,۶۹۰۰۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A2%D8%B1/gaH5BEM8?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH5BEM8_N
کوییک دنده‌ای G,۱۴۰۲ - ۲۰۲۳,۲۸۰۰۰,"۱,۰۵۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-1402/gaGBuBsM?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGBuBsM_N
کوییک RS,۱۴۰۳ - ۲۰۲۴,۲۷۰۰۰,"۱,۱۴۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DA%A9-rs-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B3-%D8%AF%D8%B1-%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaHZmJbL?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHZmJbL_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۱۳۹۰۰۰,"۸۹۵,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A91400/gaH5liPz?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH5liPz_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۸۰۰۰۰,"۹۳۵,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B1/gaDx9HDQ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaDx9HDQ_N
کوییک GXR تیپ L,۱۴۰۱ - ۲۰۲۲,۷۵۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۱۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%DB%B4%DB%B0%DB%B1-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF%DB%B7%DB%B5%D9%87%D8%B2%D8%A7%D8%B1-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF/ga_4pI4b?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga_4pI4b_N
کوییک دنده‌ای S,۱۴۰۲ - ۲۰۲۳,۲۴۰۰۰,"۱,۰۱۹,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s-%D8%AF%D8%B1%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1-%D8%A8%D8%A7-%D9%84%D9%88%D8%A7%D8%B2%D9%85/gaGpOa-j?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGpOa-j_N
کوییک دنده‌ای R,۱۴۰۱ - ۲۰۲۲,۵۷۰۰۰,"۹۸۳,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A2%D8%B1/gaMUHP_P?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaMUHP_P_N
کوییک دنده‌ای G,۱۳۹۴ - ۲۰۱۵,۲۳۶۵۰۵,"۲۳,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%B3%D9%BE%D8%B1-%D8%B9%D9%82%D8%A8-%DA%A9%D9%88%DB%8C%DA%A9/gaGlsJ38?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGlsJ38_N
کوییک GX تیپ L,۱۴۰۳ - ۲۰۲۴,۷۰۰۰۰,"۱,۰۲۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AC%DB%8C-%D8%A7%DB%8C%DA%A9%D8%B3-%DB%B1%DB%B4%DB%B0%DB%B3/gaH1m6_5?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH1m6_5_N
کوییک دنده‌ای S,۱۴۰۲ - ۲۰۲۳,۳۴۰۰۰,"۱,۱۷۰,۰۰۰,۰۰۰ تومان",۱ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s/gaHFlsxJ?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHFlsxJ_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۵۴۰۰۰,"۹۴۵,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C/gauot37q?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gauot37q_N
کوییک GXR تیپ L,۱۴۰۴ - ۲۰۲۵,۹۵۰۰,"۱,۲۱۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AC%DB%8C-%D8%A7%DA%A9%D8%B3/gaHdF8Eb?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHdF8Eb_N
کوییک دنده‌ای S,۱۴۰۲ - ۲۰۲۳,۲۶۰۰۰,"۱,۰۵۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s/gaH5GZxp?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH5GZxp_N
کوییک اتوماتیک S,۱۴۰۲ - ۲۰۲۳,۶۰۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۳ ماه,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%DA%98%DB%8C%D8%B1%D9%82%DB%8C%D9%85%D8%AA-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B4%DB%B0%DB%B2/gaGF-Kmt?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGF-Kmt_N
کوییک GXH,۱۴۰۰ - ۲۰۲۱,۱۱۷۰۰۰,"۸۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D8%AF%D8%B1%D8%AD%D8%AF%D8%B5%D9%81%D8%B1-%D8%A8%DB%8C%D8%B1%D9%86%DA%AF-%D8%B4%D8%A7%D8%B3%DB%8C-%D9%BE%D9%84%D9%85%D9%BE-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87-%D8%A8%D8%A7%D8%AF%D9%86%D8%A7%D9%BE%D9%84%D8%A7%D8%B3/gaHdl-NA?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHdl-NA_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۸۵۰۰۰,"۹۲۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-r-%D9%85%D8%AF%D9%84-1400/gaHhUKV-?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHhUKV-_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۴۳۰۰۰,"۹۲۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B1/gaHRmBKt?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHRmBKt_N
کوییک دنده‌ای S,۱۴۰۴ - ۲۰۲۵,۰,"۱,۱۵۰,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s%DB%B1%DB%B4%DB%B0%DB%B4-%D8%B5%D9%81%D8%B1/gaf4Od_u?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaf4Od_u_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۸۱۰۰۰,"۸۲۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9/ga9ASZ0h?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga9ASZ0h_N
کوییک دنده‌ای R,۱۳۹۹ - ۲۰۲۰,۱۰۴۵۴۱,"۷۸۸,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D9%81%D9%88%D9%84-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaH1GgRv?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH1GgRv_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۳۰۰۰۰,"۷۳۵,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%D8%A8%DB%8C%DA%A9-%DB%B4%DB%B0%DB%B1/gaH1D2iE?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH1D2iE_N
کوییک RS,۱۴۰۴ - ۲۰۲۵,۴۰۰۰,"۱,۱۳۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-rs-1404/gaHVV9P6?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHVV9P6_N
کوییک دنده‌ای S,۱۴۰۲ - ۲۰۲۳,۳۰۰۰۰,"۱,۰۸۰,۰۰۰,۰۰۰ تومان",۶ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s402/gaHpFnbR?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHpFnbR_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۸۰۰۰۰,"۹۱۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,,سالم,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%A2%D8%B1/gaHhF_bG?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHhF_bG_N
کوییک دنده‌ای R,۱۴۰۲ - ۲۰۲۳,۵۵۰۰۰,"۹۰۰,۰۰۰ تومان",۱۰ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%DB%B1%DB%B4%DB%B0%DB%B2%D9%85%D8%B1%D8%AA%D8%A8/gaG5M9tC?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaG5M9tC_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۶۹۵۰۰,"۹۳۹,۰۰۰,۰۰۰ تومان",۷ ماه,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%B3%D8%A7%D8%AF%D9%87/gaG5O5Rx?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaG5O5Rx_N
کوییک دنده‌ای R,۱۴۰۰ - ۲۰۲۱,۶۰۰۰۰,"۸۸۰,۰۰۰,۰۰۰ تومان",۵ ماه,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-r/gaH52rAR?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH52rAR_N
کوییک GX تیپ L,۱۴۰۴ - ۲۰۲۵,۰,"۱,۲۶۰,۰۰۰,۰۰۰ تومان",۱۰ ماه,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-gx-l-%D8%B5%D9%81%D8%B1-%D8%A8%D8%AF%D9%88%D9%86-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF/gaGl9GRg?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGl9GRg_N
کوییک دنده‌ای S,۱۴۰۴ - ۲۰۲۵,۱۳۰,"۱,۱۷۰,۰۰۰,۰۰۰ تومان",۵ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s%D8%AE%D8%B4%DA%A9-%D8%A8%D8%A7-%D8%A2%D9%BE%D8%B4%D9%86/gazYSTE8?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gazYSTE8_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۵۸۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s-1401/gaGV9ITm?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGV9ITm_N
کوییک دنده‌ای ساده,۱۴۰۱ - ۲۰۲۲,۴۱۰۰۰,"۹۸۰,۰۰۰,۰۰۰ تومان",۴ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9%DB%B1%DB%B4%DB%B0%DB%B1/gaGpsNMc?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGpsNMc_N
کوییک GXR تیپ L,۱۴۰۳ - ۲۰۲۴,۳۲۰۰۰,"۱,۰۵۰,۰۰۰,۰۰۰ تومان",۳ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gxr-%D9%85%D8%AF%D9%84-1403/gaGVscM8?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGVscM8_N
کوییک دنده‌ای S,۱۴۰۳ - ۲۰۲۴,۴۰۰۰۰,"۱,۰۶۰,۰۰۰,۰۰۰ تومان",۹ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s-%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%A7%D8%B1%D8%AF-%DB%B8%DB%B5%DA%AF%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%DB%B1%DB%B4%DB%B0%DB%B3/gaGVlWNr?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGVlWNr_N
,,,,,,,,,,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s/gaHhVfF5?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHhVfF5_N
کوییک GX تیپ L,۱۴۰۳ - ۲۰۲۴,۴۰۰۰۰,"۱,۰۹۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-gx-%D9%81%D9%88%D9%84/gaHVjPWx?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHVjPWx_N
کوییک دنده‌ای S,۱۴۰۴ - ۲۰۲۵,۰,"۹۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%B5%D9%81%D8%B1-s%D9%85%D8%AF%D9%841404-%D9%86%D9%82%D8%AF-%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7-%D8%AA%D8%A7-15%D9%85%D8%A7%D9%87/ga2sYrPE?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga2sYrPE_P
کوییک GXR تیپ L,۱۴۰۳ - ۲۰۲۴,۲۴۰۰۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%AF%D9%84gxr-1403-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C-%D8%B1%DB%8C%D9%86%DA%AF-%D8%A2%D9%84%D9%88%D9%85%DB%8C%D9%86%DB%8C%D9%88%D9%85%DB%8C/ga_Aok51?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_ga_Aok51_N
کوییک دنده‌ای R,۱۴۰۴ - ۲۰۲۵,۰,"۱,۲۰۰,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AD%D9%88%D8%A7%D9%84%D9%87-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9/gaGRtWta?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaGRtWta_N
کوییک دنده‌ای S,۱۴۰۴ - ۲۰۲۵,۰,"۱,۱۰۰,۰۰۰,۰۰۰ تومان",,,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-s-%DB%B1%DB%B4%DB%B0%DB%B4-%D8%B5%D9%81%D8%B1/gatkHLYC?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gatkHLYC_N
کوییک دنده‌ای S,۱۴۰۵ - ۲۰۲۶,۰,"۱۰۰,۰۰۰ تومان",,دنده‌ای,,تعیین‌نشده,سالم و بی‌خط و خش,تعیین‌نشده,https://divar.ir/v/%D8%AA%D8%B9%D9%88%DB%8C%D8%B6-%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D8%A8%D8%A7-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA/gaBBWBj8?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaBBWBj8_N
کوییک GX تیپ L,۱۴۰۵ - ۲۰۲۶,۳۵۰,"۱,۲۱۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9cxl/gaHBGANg?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaHBGANg_N
کوییک دنده‌ای S,۱۴۰۱ - ۲۰۲۲,۵۰۰۰۰,"۹۵۰,۰۰۰,۰۰۰ تومان",۱۲ ماه,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%DA%A9%D9%88%DB%8C%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-%DB%B4%DB%B0%DB%B1/gaH1lENc?tracker_session_id=f0d301b0-3ef9-4cf4-b63f-8614d92795f2_gaH1lENc_N
